index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country/state,suspects_amount,non-suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby-dum,scrappy-doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
279,The New Scooby-Doo Mysteries,ABC,1,South Pole Vault,7.2,23.0,1984-10-20,11,TV Series (segmented),Mad Sea Lion,Male,Animal,Sea Lion,Sea Lion,False,1,,False,,False,False,,False,,False,False,,True,,False,False,,False,,False,False,False,False,False,,Snow,Antarctica,4,False,True,Dr. Carlin,Male,1,Competition,,,False,several,,,,0.0,,,,2.0,0.0,1.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
282,The New Scooby-Doo Mysteries,ABC,1,Showboat Scooby,7.3,27.0,1984-11-10,11,TV Series (segmented),Ghost of Colonel Beauregard,Male,Ghost,Phantom,Human,False,1,,False,,False,False,,False,,False,False,,True,,False,False,,False,,False,False,False,True,False,,Swamp,United States,3,False,True,Pops Baloney,Male,1,Treasure,,,False,0,,,,0.0,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
283,The New Scooby-Doo Mysteries,ABC,1,The 'Dooby Dooby Doo' Ado,7.3,27.0,1984-11-10,11,TV Series (segmented),,,,,,,0,,False,,False,False,,False,,False,False,,False,,False,True,,False,,False,False,False,False,False,,Urban,Nevada,1,False,True,Lesser Band Thief,Female,1,Smuggling,,,False,0,,,,0.0,,,,1.0,0.0,0.0,0.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
284,The New Scooby-Doo Mysteries,ABC,1,Sherlock Doo,7.6,27.0,1984-11-17,23,TV Series,Ghost of Sherlock Holmes,Male,Ghost,Detective,Human,False,1,False,False,,False,True,True,True,,True,True,False,True,,False,False,False,False,,False,False,False,False,False,,Urban,England,6,False,True,Mr. Stapleton,Male,1,Theft,,,False,0,1.0,0.0,0.0,0.0,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,Frank Welker,Heather North,,Casey Kasem,Don Messick
285,The New Scooby-Doo Mysteries,ABC,1,A Scarey Duel with a Cartoon Ghoul,7.0,24.0,1984-11-24,11,TV Series (segmented),Monster Mutt,Male,Animal,Super-Villain,Hound,False,1,,False,,False,True,,False,,False,False,,True,,False,False,,False,,False,False,False,False,False,,Urban,California,4,False,True,Dimwittie,Male,1,Theft,,,False,0,,,,0.0,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
286,The New Scooby-Doo Mysteries,ABC,1,E*I*E*I*O,7.0,24.0,1984-11-24,11,TV Series (segmented),Monster Mouse,Male,Animal,Giant,Mouse,False,1,,False,,False,False,,False,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Rural,United States,4,False,True,Parker,Male,1,Competition,,,False,0,,,,0.0,,,,1.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
287,The New Scooby-Doo Mysteries,ABC,1,The Nutcracker Scoob,7.9,60.0,1984-12-01,23,TV Series,Ghost of Christmas Never,Male,Ghost,Phantom,Human,False,1,False,False,,True,True,False,False,,False,False,False,True,,False,False,False,False,,False,False,False,False,False,,Snow,United States,5,False,True,Nanette Musette,Female,1,Treasure,,,False,0,0.0,0.0,0.0,0.0,,,,4.0,0.0,0.0,0.0,False,False,True,False,False,Frank Welker,Heather North,,Casey Kasem,Don Messick
302,A Pup Named Scooby-Doo,ABC,1,A Bicycle Built for Boo,7.3,68.0,1988-09-10,23,TV Series,Ghost,Male,Ghost,Phantom,Human,False,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,,Urban,United States,2,False,True,Mr. Conrad,Male,1,Counterfeit,you pesky kids,dog,False,1,2.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,1.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
303,A Pup Named Scooby-Doo,ABC,1,The Sludge Monster from the Earth's Core,7.5,58.0,1988-09-17,23,TV Series,Sludge Monster from the Earth's Croe,Male,Possessed Object,Sludge,Sludge-Monster,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Urban,United States,2,False,True,Mr. Buckston,Male,1,Theft,,,False,1 box,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
304,A Pup Named Scooby-Doo,ABC,1,The Schnoock Who Took My Comic Book,8.0,55.0,1988-09-24,23,TV Series,Dr. Croaker,Male,Animal,Humanoid,Frog,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,Wendel McWendel,Male,1,Theft,,,False,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
305,A Pup Named Scooby-Doo,ABC,1,Wanted Cheddar Alive,7.5,61.0,1988-10-01,23,TV Series,Cheese Monster,Male,Possessed Object,Humanoid,Cheese,False,1,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,,Urban,United States,3,False,True,Larry P. Acme,Male,1,Competition,you pesky kids,puppy,False,1 box,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
306,A Pup Named Scooby-Doo,ABC,1,For Letter or Worse,7.4,44.0,1988-10-08,23,TV Series,Ghost of Al Cabone,Male,Ghost,Phantom,Human,False,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,Urban,United States,4,False,True,Prestina,Female,1,Competition,you pesky kids,pup named Scooby-Doo,False,truck load,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
309,A Pup Named Scooby-Doo,ABC,1,Snow Place Like Home,7.8,44.0,1988-10-22,23,TV Series,Ice Demon,Male,Possessed Object,Humanoid,Ice,False,1,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,Mountain,United States,3,False,True,Mr. Forester,Male,1,Natural Resource,you pesky kids,puppy,False,5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
310,A Pup Named Scooby-Doo,ABC,1,"Now Museum, Now You Don't ",7.7,47.0,1988-10-29,23,TV Series,Samurai Ghost,Male,Ghost,Samurai,Human,False,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,Urban,United States,3,False,True,Dr. Dayton,Male,1,Theft,these pesky kids,pup,False,1,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
312,A Pup Named Scooby-Doo,ABC,1,Ghost Who's Coming to Dinner,7.5,53.0,1988-11-12,23,TV Series,Boobeard,Male,Ghost,Pirate,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,Urban,United States,5,False,True,Jack,Male,1,Competition,you pesky kids,puppy,False,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
314,A Pup Named Scooby-Doo,ABC,1,The Story Stick,6.9,46.0,1988-11-19,23,TV Series,Totem Spirit,Male,Possessed Object,Statue,Totem,False,1,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,Forest,United States,3,False,True,Mr. Ryan,Male,1,Competition,you pesky kids,puppy,False,0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
315,A Pup Named Scooby-Doo,ABC,1,Robopup,7.2,44.0,1988-11-26,23,TV Series,Ghost of Chef Pierre Goulash,Male,Ghost,Chef,Human,False,1,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Urban,United States,3,False,True,Mr. Gordon,Male,1,Theft,you pesky kids,puppy,False,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
316,A Pup Named Scooby-Doo,ABC,1,Lights...Camera...Monster,7.5,45.0,1988-12-03,23,TV Series,Stinkweed,Male,Plant,Humanoid,Plant-Monster,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,Urban,United States,3,False,True,Vincent Thorn,Male,1,Theft,you pesky kids,"pup, scooby of the jungle",False,1,2.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
317,A Pup Named Scooby-Doo,ABC,2,Curse of the Collar,7.7,43.0,1989-09-09,23,TV Series,Ghost of Buster McMutt Mauler,Male,Ghost,Phantom,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Urban,United States,3,False,True,Mr. Trixenstuff,Male,1,Theft,"these nice, but trouble making kids","loveable, but pesky puppy",False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
318,A Pup Named Scooby-Doo,ABC,2,The Return of Commander Cool,7.7,43.0,1989-09-16,23,TV Series,Alien,Male,Extraterrestrial,Alien,Alien,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Urban,United States,4,False,True,Barbara Simone,Female,1,Theft,that super hero,super puppy,False,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
319,A Pup Named Scooby-Doo,ABC,2,The Spirit of Rock'n Roll,7.8,43.0,1989-09-23,23,TV Series,Ghost of Purvis Parker,Male,Undead,Skeleton,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Urban,United States,4,False,True,Mr. Dilton,Male,1,Theft,Purvis and you kids,puppy,False,2,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
320,A Pup Named Scooby-Doo,ABC,2,Chickenstein Lives,7.5,38.0,1989-09-30,23,TV Series,Chickenstein,Male,Undead,Frankenstein's Monster,Chicken,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Urban,United States,4,False,True,Casmer Codwaller,Male,1,Smuggling,these kids,puppy,False,1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
321,A Pup Named Scooby-Doo,ABC,2,Night of the Living Burger,7.6,42.0,1989-10-07,23,TV Series,Burger Monster,Male,Possessed Object,Burger,Burger,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Urban,United States,4,False,True,Skippy Johnson,Male,1,Competition,,,False,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
322,A Pup Named Scooby-Doo,ABC,2,The Computer Walks Among Us,7.7,40.0,1989-10-14,23,TV Series,Dinkley 2000,Male,Mechanical,Humanoid,Computer,False,1,False,False,True,False,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,,Urban,United States,5,False,True,Bruce Wormsley,Male,1,Competition,her friends,puppy,False,0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
323,A Pup Named Scooby-Doo,ABC,2,Don Gone Scooby,7.2,39.0,1989-10-21,23,TV Series,,,,,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,United States,2,False,False,Paula P. Casso,Female,1,Assistance,,,False,0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
324,A Pup Named Scooby-Doo,ABC,2,"Terror, Thy Name is Zombo",7.8,38.0,1989-10-28,23,TV Series,Ghost of Zombo,Male,Ghost,Clown,Human,False,1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,,Urban,United States,5,False,True,Joey Jipner,Male,1,Competition,you nosey kids,clownin canine,False,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
325,A Pup Named Scooby-Doo,ABC,3,Night of the Boogey Biker,7.1,37.0,1990-09-08,11,TV Series (segmented),Boogey Biker,Male,Undead,Skeleton,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Urban,United States,2,True,False,Red Herring,Male,1,Assistance,,,False,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
326,A Pup Named Scooby-Doo,ABC,3,Dawn of the Spooky Shuttle Scare,7.1,37.0,1990-09-08,11,TV Series (segmented),Astronaut Ghost,Male,Ghost,Astronaut,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,,Urban,United States,3,False,True,Simon Simons,Male,1,Competition,,,False,1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
327,A Pup Named Scooby-Doo,ABC,3,Horror of the Haunted Hairpiece,6.9,35.0,1990-10-06,23,TV Series,Bigwig,Male,Possessed Object,Humanoid,Hair,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Urban,United States,4,False,True,Crusty Baker,Male,1,Competition,,,False,0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
328,A Pup Named Scooby-Doo,ABC,3,Wrestle Maniacs,7.2,38.0,1990-11-03,23,TV Series,Ghost of the Hooded Heifer,Male,Ghost,Wrestler,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Urban,United States,8,False,True,Herbert Blaum,Male,1,Competition,those kids,two lame super heros,False,0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
329,A Pup Named Scooby-Doo,ABC,4,The Were-Doo of Doo Manor,7.2,40.0,1991-08-03,23,TV Series,Nasty-Doo,Male,Animal,Hound,Hound,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Urban,United States,2,False,True,Proff. Digmi,Male,1,Treasure,that tunneling puppy,,False,1,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
330,A Pup Named Scooby-Doo,ABC,4,Catcher on the Sly,6.6,37.0,1991-08-10,4,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,1,False,True,Buster McMuttMauler,Male,1,Abduction,,,False,0,,,,,,,,0.0,0.0,0.0,1.0,False,False,False,False,False,,,,Casey Kasem,Don Messick
331,A Pup Named Scooby-Doo,ABC,4,The Ghost of Mrs. Shusham,6.6,37.0,1991-08-10,11,TV Series (segmented),Ghost of Mrs. Shusham,Female,Ghost,Librarian,Human,False,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,,Urban,United States,3,False,True,Bernice Binder,Female,1,Theft,these two,,False,a couple,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
332,A Pup Named Scooby-Doo,ABC,4,The Wrath of Waitro,6.6,37.0,1991-08-10,8,TV Series (segmented),,,,,,,0,,False,False,True,True,,False,False,True,True,,False,False,False,False,,False,False,False,False,False,False,False,,Urban,United States,1,,,,,0,,,,False,0,,,,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
333,A Pup Named Scooby-Doo,ABC,4,Mayhem of the Moving Mollusk,7.2,32.0,1991-08-17,23,TV Series,Moving Mollusk,Male,Animal,Giant,Snail,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Urban,New York,4,False,True,Lester Leonard,Male,1,Competition,you kids,stupid puppy,False,1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Carl Steven,Kellie Martin,Christina Lange,Casey Kasem,Don Messick
334,TV Special,TBC,Special,Arabian Nights,5.8,1526.0,1994-09-03,69,Movie,,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Desert,Saudi Arabia,5,,,,,0,,,,True,0,,,,,,,,2.0,0.0,0.0,1.0,False,False,False,False,False,,,,Casey Kasem,Don Messick
335,Johnny Bravo,Cartoon Network,Crossover,Bravo Dooby-Doo,8.4,148.0,1997-07-25,22,Crossover,Ghostly Gardener,Male,Undead,Ghost,Human,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,,Rural,United States,1,False,False,Jebidisa Bravo,Female,1,Trespassing,you meddling kids,,True,0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,B.J. Ward,Casey Kasem,Hadley Kay
340,Warner Home Video,Warner Home Video,Movie,Scooby-Doo and the Cyber Chase,7.0,6632.0,2001-10-09,73,Movie,Phantom Virus,Male,Possessed Object,Humanoid,Electric,True,1,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,Urban,United States,4,False,True,Bill McLemore,Male,1,Competition,,,False,several,2.0,0.0,0.0,1.0,7.0,1.0,0.0,9.0,1.0,0.0,3.0,False,False,False,False,False,Frank Welker,Grey DeLisle,B.J. Ward,Scott Innes,Scott Innes
343,"Harvey Birdman, Attorney at Law",Adult Swim,Crossover,Shaggy Busted,8.1,133.0,2002-07-07,12,Crossover,Green Monster,Male,Plant,Humanoid,Weed,False,1,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,Urban,United States,2,True,True,Old Man Bakov,Male,0,Competition,the damn cotton market,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,Frank Welker,Grey DeLisle,B.J. Ward,Scott Innes,Scott Innes
344,What's New Scooby-Doo?,The WB,1,There's No Creature Like Snow Creature,7.5,176.0,2002-09-14,21,TV Series,Snow Creature,Male,Animal,Humanoid,Ice-Monster,False,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Snow,United States,6,False,True,Avalanche Anderson,Male,1,Competition,interloping adolescents,gluttonous dog,True,0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
346,What's New Scooby-Doo?,The WB,1,Space Ape and the Cape,7.6,151.0,2002-09-28,21,TV Series,The Alien,Male,Extraterrestrial,Alien,Alien,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Urban,United States,4,False,True,Janet Lawrence,Female,1,Competition,you meddling kids,,False,several,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
348,What's New Scooby-Doo?,The WB,1,"It's Mean, It's Green, It's the Mystery Machine",7.6,144.0,2002-10-26,21,TV Series,The Mystery Machine,Female,Possessed Object,Car,Vehicle,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Urban,United States,5,False,False,Susan Dinwiddle,Female,1,Competition,,,False,1 box,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
349,What's New Scooby-Doo?,The WB,1,Riva Ras Regas,7.5,125.0,2002-11-02,21,TV Series,Ghost of Rufus Raucaus,Male,Ghost,Phantom,Human,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Urban,Nevada,6,False,True,Phylidia Flanders,Female,1,Competition,you meddling kids,,False,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
350,What's New Scooby-Doo?,The WB,1,Roller Ghoster Ride,7.7,133.0,2002-11-09,21,TV Series,Roller Ghoster,Male,Animal,Humanoid,Beast,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,Urban,United States,5,False,False,Terry,Female,1,Competition,you meddling kids,,True,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
352,What's New Scooby-Doo?,The WB,1,She Sees Sea Monsters by the Sea Shore,7.1,122.0,2002-11-30,21,TV Series,Motoshondu,Female,Animal,Serpent,Sea-Monster,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Island,United States,4,False,True,Crunch Granville,Male,1,Preservation,you meddling mainlanders,,False,0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
353,What's New Scooby-Doo?,The WB,1,A Scooby-Doo! Christmas,7.5,137.0,2002-12-13,21,TV Series,Headless Snowman,Male,Possessed Object,Headless,Snow-Man,False,1,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Snow,United States,4,False,False,Proff. William Fagen Higginson,Male,1,Treasure,,,False,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
355,What's New Scooby-Doo?,The WB,1,Lights! Camera! Mayhem!,7.5,115.0,2003-02-15,21,TV Series,Faceless Phantom,Male,Ghost,Phantom,Human,False,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Urban,California,5,False,False,Vincent Wong,Male,1,Competition,you wonderful meddling kids,Scooby-Doo,False,1 box,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
358,What's New Scooby-Doo?,The WB,1,The Unnatural,7.3,110.0,2003-03-22,21,TV Series,Baseball Specter,Male,Ghost,Specter,Human,False,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Urban,United States,5,False,True,Bob Taylor,Male,1,Competition,,,False,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
361,What's New Scooby-Doo?,The WB,2,The Fast and the Wormious,7.4,104.0,2003-09-27,21,TV Series,Gusano Grande,Male,Animal,Giant,Worm,False,1,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Desert,Mexico,5,False,True,Gibby Norton,Male,1,Competition,,,True,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
367,What's New Scooby-Doo?,The WB,2,The San Franpsycho,7.3,103.0,2004-03-20,21,TV Series,San Franpsycho,Male,Ancient,Convict,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Urban,California,5,False,True,Rutie Banez,Female,1,Competition,,,True,1 box,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
370,What's New Scooby-Doo?,The WB,2,Large Dragon at Large,7.5,94.0,2004-03-24,21,TV Series,Glasburgh Dragon,Male,Mythical,Dragon,Dragon,False,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Rural,Scotland,5,False,True,Jamison Steven Ripley,Male,1,Treasure,you meddling medieval kids,,False,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Grey DeLisle,Mindy Cohn,Casey Kasem,Frank Welker
